ProductKey,Label,Category,Name,Manufacturer,BrandName,Class,Color,Cost,Price
1372,0501057,Cell phones,Contoso 2-Line Speakerphone M109 White,"Contoso, Ltd",Contoso,Regular,White,16.55,35.99
1373,0501058,Cell phones,Contoso Phone with Memory Dialing-single line E88 White,"Contoso, Ltd",Contoso,Economy,White,7.23,14.19
1374,0501059,Cell phones,Contoso Phone with Memory Dialing-2 lines E90 White,"Contoso, Ltd",Contoso,Economy,White,8.16,16.00
1375,0501060,Cell phones,Contoso Integrated Business Phone With card L10 White,"Contoso, Ltd",Contoso,Deluxe,White,13.92,42.00
1376,0501061,Cell phones,Contoso Integrated Business Phone L08 White,"Contoso, Ltd",Contoso,Deluxe,White,10.27,31.00
1377,0501062,Cell phones,Contoso Phone for MSN E200 White,"Contoso, Ltd",Contoso,Economy,White,8.16,16.00
1378,0501063,Cell phones,Contoso 4-Line Expandable Cordless Phone System M900 White,"Contoso, Ltd",Contoso,Regular,White,10.12,22.00
1379,0501064,Cell phones,Contoso Lifestyles Series - Big Button Cordless phone M800 White,"Contoso, Ltd",Contoso,Regular,White,10.58,23.00
1380,0501065,Cell phones,Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 White,"Contoso, Ltd",Contoso,Regular,White,9.66,21.00
1381,0501066,Cell phones,Contoso Waterproof Accessory Handset and Charging Cradle M609 White,"Contoso, Ltd",Contoso,Regular,White,10.57,22.99
1382,0501067,Cell phones,Contoso Single-line phones E10 Grey,"Contoso, Ltd",Contoso,Economy,Grey,5.09,9.99
1383,0501068,Cell phones,Contoso Dual Handset Cordless Phone System E20 Grey,"Contoso, Ltd",Contoso,Economy,Grey,6.62,12.99
1384,0501069,Cell phones,Contoso 3 Handset Cordless Phone System E30 Grey,"Contoso, Ltd",Contoso,Economy,Grey,8.66,16.99
1385,0501070,Cell phones,Contoso Multi-line phones M30 Grey,"Contoso, Ltd",Contoso,Regular,Grey,10.57,22.99
1386,0501071,Cell phones,Contoso KSU-less key system M38 Grey,"Contoso, Ltd",Contoso,Regular,Grey,12.41,26.99
1387,0501072,Cell phones,Contoso Hybrid system M60 Grey,"Contoso, Ltd",Contoso,Regular,Grey,13.33,28.99
1388,0501073,Cell phones,Contoso Private Branch Exchange M88 Grey,"Contoso, Ltd",Contoso,Regular,Grey,15.17,32.99
1389,0501074,Cell phones,Contoso 4 Handset Cordless Phone System M86 Grey,"Contoso, Ltd",Contoso,Regular,Grey,16.55,35.99
1390,0501075,Cell phones,Contoso Private Automatic Branch Exchange M65 Grey,"Contoso, Ltd",Contoso,Regular,Grey,17.93,38.99
1391,0501076,Cell phones,Contoso Electronic Private Automatic Branch Exchange M90 Grey,"Contoso, Ltd",Contoso,Regular,Grey,18.39,39.99
1392,0501077,Cell phones,Contoso Centrex Phone System L10 Grey,"Contoso, Ltd",Contoso,Deluxe,Grey,14.24,42.99
1393,0501078,Cell phones,Contoso In front of Centrex L15 Grey,"Contoso, Ltd",Contoso,Deluxe,Grey,15.57,46.99
1394,0501079,Cell phones,Contoso behind Centrex X15 Grey,"Contoso, Ltd",Contoso,Deluxe,Grey,16.56,49.99
1395,0501080,Cell phones,Contoso Phone with 13-Number Memory (210) M301 Grey,"Contoso, Ltd",Contoso,Regular,Grey,7.81,16.99
1396,0501081,Cell phones,Contoso Expandable Cordless Phone System M008 Grey,"Contoso, Ltd",Contoso,Regular,Grey,10.57,22.99
1397,0501082,Cell phones,Contoso Phone System Accessory Handset with Charger M308 Grey,"Contoso, Ltd",Contoso,Regular,Grey,12.41,26.99
1398,0501083,Cell phones,Contoso 2-Line Corded Cordless Telephone M202 Grey,"Contoso, Ltd",Contoso,Regular,Grey,13.33,28.99
1399,0501084,Cell phones,Contoso 4-Line Corded Cordless Telephone M203 Grey,"Contoso, Ltd",Contoso,Regular,Grey,15.17,32.99
1400,0501085,Cell phones,Contoso Expandable 3-Handset Cordless Phone System M204 Grey,"Contoso, Ltd",Contoso,Regular,Grey,16.55,35.99
1401,0501086,Cell phones,Contoso Expandable 2-Handset Cordless Phone System M205 Grey,"Contoso, Ltd",Contoso,Regular,Grey,18.48,40.19
1402,0501087,Cell phones,Contoso Expandable 4-Handset Cordless Phone System M206 Grey,"Contoso, Ltd",Contoso,Regular,Grey,20.15,43.81
1403,0501088,Cell phones,Contoso Expandable1-Handset Cordless Phone System M207 Grey,"Contoso, Ltd",Contoso,Regular,Grey,21.82,47.44
1404,0501089,Cell phones,Contoso Digital Cordless Expansion Handset Phone M900 Grey,"Contoso, Ltd",Contoso,Regular,Grey,15.17,32.99
1405,0501090,Cell phones,Contoso 2-Line Speakerphone M109 Grey,"Contoso, Ltd",Contoso,Regular,Grey,16.55,35.99
1406,0501091,Cell phones,Contoso Phone with Memory Dialing-single line E88 Grey,"Contoso, Ltd",Contoso,Economy,Grey,7.23,14.19
1407,0501092,Cell phones,Contoso Phone with Memory Dialing-2 lines E90 Grey,"Contoso, Ltd",Contoso,Economy,Grey,8.16,16.00
1408,0503001,Cell phones,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Black",The Phone Company,The Phone Company,Deluxe,Black,175.27,529.00
1409,0503002,Cell phones,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,The Phone Company,Deluxe,Black,195.15,589.00
1410,0503003,Cell phones,"The Phone Company Touch Screen Phones 26-2.2"" M200 Black",The Phone Company,The Phone Company,Regular,Black,105.77,230.00
1411,0503004,Cell phones,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",The Phone Company,The Phone Company,Regular,Black,123.24,268.00
1412,0503005,Cell phones,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,The Phone Company,The Phone Company,Regular,Black,132.90,289.00
1413,0503006,Cell phones,The Phone Company Touch Screen Phones SAW/Built-in M801 Black,The Phone Company,The Phone Company,Regular,Black,137.50,299.00
1414,0503007,Cell phones,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black,The Phone Company,The Phone Company,Regular,Black,117.73,256.00
1415,0503008,Cell phones,The Phone Company Touch Screen Phones Infrared M901 Black,The Phone Company,The Phone Company,Regular,Black,137.96,300.00
1416,0503009,Cell phones,The Phone Company Touch Screen Phones Capacitive M908 Black,The Phone Company,The Phone Company,Regular,Black,141.64,308.00
1417,0503010,Cell phones,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Black,The Phone Company,The Phone Company,Regular,Black,123.24,268.00
1418,0503011,Cell phones,The Phone Company Touch Screen Phones SAW/On-wall M806 Black,The Phone Company,The Phone Company,Regular,Black,134.74,293.00
1419,0503012,Cell phones,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,The Phone Company,The Phone Company,Regular,Black,118.65,258.00
1420,0503013,Cell phones,The Phone Company Finger Touch Screen Phones M30 Black,The Phone Company,The Phone Company,Economy,Black,91.51,199.00
1421,0503014,Cell phones,"The Phone Company Pen Touch Screen Phones-2.6"" M320 Black",The Phone Company,The Phone Company,Regular,Black,133.36,290.00
1422,0503015,Cell phones,The Phone Company Sharp Touch Screen Phones M910 Black,The Phone Company,The Phone Company,Regular,Black,138.42,301.00
1423,0503016,Cell phones,The Phone Company Touch Screen Phones - CRT M11 Black,The Phone Company,The Phone Company,Economy,Black,86.91,189.00
1424,0503017,Cell phones,The Phone Company Touch Screen Phones - LCD M12 Black,The Phone Company,The Phone Company,Economy,Black,91.97,200.00
1425,0503018,Cell phones,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey",The Phone Company,The Phone Company,Deluxe,Grey,175.27,529.00
1426,0503019,Cell phones,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey",The Phone Company,The Phone Company,Deluxe,Grey,195.15,589.00
1427,0503020,Cell phones,"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey",The Phone Company,The Phone Company,Regular,Grey,105.77,230.00
1428,0503021,Cell phones,"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey",The Phone Company,The Phone Company,Regular,Grey,123.24,268.00
1429,0503022,Cell phones,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,The Phone Company,The Phone Company,Regular,Grey,132.90,289.00
1430,0503023,Cell phones,The Phone Company Touch Screen Phones SAW/Built-in M801 Grey,The Phone Company,The Phone Company,Regular,Grey,137.50,299.00
1431,0503024,Cell phones,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,The Phone Company,The Phone Company,Regular,Grey,117.73,256.00
1432,0503025,Cell phones,The Phone Company Touch Screen Phones Infrared M901 Grey,The Phone Company,The Phone Company,Regular,Grey,137.96,300.00
1433,0503026,Cell phones,The Phone Company Touch Screen Phones Capacitive M908 Grey,The Phone Company,The Phone Company,Regular,Grey,141.64,308.00
1434,0503027,Cell phones,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,The Phone Company,The Phone Company,Regular,Grey,123.24,268.00
1435,0503028,Cell phones,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,The Phone Company,The Phone Company,Regular,Grey,134.74,293.00
1436,0503029,Cell phones,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,The Phone Company,The Phone Company,Regular,Grey,118.65,258.00
1437,0503030,Cell phones,The Phone Company Finger Touch Screen Phones M30 Grey,The Phone Company,The Phone Company,Economy,Grey,91.51,199.00
1438,0503031,Cell phones,The Phone Company Pen Touch Screen Phones M320 Grey,The Phone Company,The Phone Company,Regular,Grey,133.36,290.00
1439,0503032,Cell phones,The Phone Company Sharp Touch Screen Phones M910 Grey,The Phone Company,The Phone Company,Regular,Grey,138.42,301.00
1440,0503033,Cell phones,The Phone Company Touch Screen Phones - CRT M11 Grey,The Phone Company,The Phone Company,Economy,Grey,86.91,189.00
1441,0503034,Cell phones,The Phone Company Touch Screen Phones - LCD M12 Grey,The Phone Company,The Phone Company,Economy,Grey,91.97,200.00
1442,0503035,Cell phones,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Gold",The Phone Company,The Phone Company,Deluxe,Gold,175.27,529.00
1443,0503036,Cell phones,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Gold",The Phone Company,The Phone Company,Deluxe,Gold,195.15,589.00
1444,0503037,Cell phones,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",The Phone Company,The Phone Company,Regular,Gold,105.77,230.00
1445,0503038,Cell phones,"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold",The Phone Company,The Phone Company,Regular,Gold,123.24,268.00
1446,0503039,Cell phones,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,The Phone Company,The Phone Company,Regular,Gold,132.90,289.00
1447,0503040,Cell phones,The Phone Company Touch Screen Phones SAW/Built-in M801 Gold,The Phone Company,The Phone Company,Regular,Gold,137.50,299.00
1448,0503041,Cell phones,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold,The Phone Company,The Phone Company,Regular,Gold,117.73,256.00
1449,0503042,Cell phones,The Phone Company Touch Screen Phones Infrared M901 Gold,The Phone Company,The Phone Company,Regular,Gold,137.96,300.00
1450,0503043,Cell phones,The Phone Company Touch Screen Phones Capacitive M908 Gold,The Phone Company,The Phone Company,Regular,Gold,141.64,308.00
1451,0503044,Cell phones,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Gold,The Phone Company,The Phone Company,Regular,Gold,123.24,268.00
1452,0503045,Cell phones,The Phone Company Touch Screen Phones SAW/On-wall M806 Gold,The Phone Company,The Phone Company,Regular,Gold,134.74,293.00
1453,0503046,Cell phones,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,The Phone Company,The Phone Company,Regular,Gold,118.65,258.00
1454,0503047,Cell phones,The Phone Company Finger Touch Screen Phones M30 Gold,The Phone Company,The Phone Company,Economy,Gold,91.51,199.00
1455,0503048,Cell phones,The Phone Company Pen Touch Screen Phones M320 Gold,The Phone Company,The Phone Company,Regular,Gold,133.36,290.00
1456,0503049,Cell phones,The Phone Company Sharp Touch Screen Phones M910 Gold,The Phone Company,The Phone Company,Regular,Gold,138.42,301.00
1457,0503050,Cell phones,The Phone Company Touch Screen Phones - CRT M11 Gold,The Phone Company,The Phone Company,Economy,Gold,86.91,189.00
1458,0503051,Cell phones,The Phone Company Touch Screen Phones - LCD M12 Gold,The Phone Company,The Phone Company,Economy,Gold,91.97,200.00
1459,0503052,Cell phones,Contoso Touch Screen Phones 5-Wire/Built-in M500 Black,"Contoso, Ltd",Contoso,Regular,Black,117.73,256.00
1460,0503053,Cell phones,Contoso Touch Screen Phones Infrared M901 Black,"Contoso, Ltd",Contoso,Regular,Black,137.96,300.00
1461,0503054,Cell phones,Contoso Touch Screen Phones Capacitive M908 Black,"Contoso, Ltd",Contoso,Regular,Black,141.64,308.00
1462,0503055,Cell phones,Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black,"Contoso, Ltd",Contoso,Regular,Black,123.24,268.00
1463,0503056,Cell phones,Contoso Touch Screen Phones SAW/On-wall M806 Black,"Contoso, Ltd",Contoso,Regular,Black,134.74,293.00
1464,0503057,Cell phones,Contoso Touch Screen Phones 5-Wire/On-wall M508 Black,"Contoso, Ltd",Contoso,Regular,Black,118.65,258.00
1465,0503058,Cell phones,Contoso Finger Touch Screen Phones M30 Black,"Contoso, Ltd",Contoso,Economy,Black,91.51,199.00
1466,0503059,Cell phones,Contoso Pen Touch Screen Phones M320 Black,"Contoso, Ltd",Contoso,Regular,Black,133.36,290.00
1467,0503060,Cell phones,Contoso Sharp Touch Screen Phones M910 Black,"Contoso, Ltd",Contoso,Regular,Black,138.42,301.00
1468,0503061,Cell phones,Contoso Touch Screen Phones - CRT M11 Black,"Contoso, Ltd",Contoso,Economy,Black,86.91,189.00
1469,0503062,Cell phones,Contoso Touch Screen Phones  - LCD M12 Black,"Contoso, Ltd",Contoso,Economy,Black,91.97,200.00
1470,0504001,Cell phones,The Phone Company Smart phones without camera E100 Black,The Phone Company,The Phone Company,Economy,Black,65.77,129.00
1471,0504002,Cell phones,The Phone Company Microsoft Windows Mobile M200 Black,The Phone Company,The Phone Company,Regular,Black,105.31,229.00
1472,0504003,Cell phones,The Phone Company Smart phones 4 GB of Memory M300 Black,The Phone Company,The Phone Company,Regular,Black,109.91,239.00
1473,0504004,Cell phones,The Phone Company Smart phones 8 GB of Memory M400 Black,The Phone Company,The Phone Company,Regular,Black,123.70,269.00
1474,0504005,Cell phones,The Phone Company Smart phones 160x160 M26 Black,The Phone Company,The Phone Company,Regular,Black,95.65,208.00
1475,0504006,Cell phones,The Phone Company Smart phones 6-LINE SCREEN M21 Black,The Phone Company,The Phone Company,Regular,Black,105.77,230.00
1476,0504007,Cell phones,The Phone Company Smart phones -320 x 320 M86 Black,The Phone Company,The Phone Company,Regular,Black,132.44,288.00
1477,0504008,Cell phones,The Phone Company Smart phones Unlocked M300 Black,The Phone Company,The Phone Company,Regular,Black,122.78,267.00
1478,0504009,Cell phones,The Phone Company Smart phones Expert M400 Black,The Phone Company,The Phone Company,Regular,Black,137.96,300.00
1479,0504010,Cell phones,The Phone Company Smart phones Unlocked International M800 Black,The Phone Company,The Phone Company,Deluxe,Black,142.56,310.00
1480,0504011,Cell phones,The Phone Company Smart phones without camera E100 Grey,The Phone Company,The Phone Company,Economy,Grey,65.77,129.00
1481,0504012,Cell phones,The Phone Company Microsoft Windows Mobile M200 Grey,The Phone Company,The Phone Company,Regular,Grey,105.31,229.00
1482,0504013,Cell phones,The Phone Company Smart phones 4 GB of Memory M300 Grey,The Phone Company,The Phone Company,Regular,Grey,109.91,239.00
1483,0504014,Cell phones,The Phone Company Smart phones 8 GB of Memory M400 Grey,The Phone Company,The Phone Company,Regular,Grey,123.70,269.00
1484,0504015,Cell phones,The Phone Company Smart phones 160x160 M26 Grey,The Phone Company,The Phone Company,Regular,Grey,95.65,208.00
1485,0504016,Cell phones,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,The Phone Company,The Phone Company,Regular,Grey,105.77,230.00
1486,0504017,Cell phones,The Phone Company Smart phones 320 x 320 M86 Grey,The Phone Company,The Phone Company,Regular,Grey,132.44,288.00
1487,0504018,Cell phones,The Phone Company Smart phones Unlocked M300 Grey,The Phone Company,The Phone Company,Regular,Grey,122.78,267.00
1488,0504019,Cell phones,The Phone Company Smart phones Expert M400 Grey,The Phone Company,The Phone Company,Regular,Grey,137.96,300.00
1489,0504020,Cell phones,The Phone Company Smart phones Unlocked International M800 Grey,The Phone Company,The Phone Company,Deluxe,Grey,142.56,310.00
1490,0504021,Cell phones,The Phone Company Smart phones without camera E100 White,The Phone Company,The Phone Company,Economy,White,65.77,129.00
1491,0504022,Cell phones,The Phone Company Microsoft Windows Mobile M200 White,The Phone Company,The Phone Company,Regular,White,105.31,229.00
1492,0504023,Cell phones,The Phone Company Smart phones 4 GB of Memory M300 White,The Phone Company,The Phone Company,Regular,White,109.91,239.00
1493,0504024,Cell phones,The Phone Company Smart phones 8 GB of Memory M400 White,The Phone Company,The Phone Company,Regular,White,123.70,269.00
1494,0504025,Cell phones,The Phone Company Smart phones 160x160 M26 White,The Phone Company,The Phone Company,Regular,White,95.65,208.00
1495,0504026,Cell phones,The Phone Company Smart phones 6-LINE SCREEN M21 White,The Phone Company,The Phone Company,Regular,White,105.77,230.00
1496,0504027,Cell phones,The Phone Company Smart phones 320 x 320 M86 White,The Phone Company,The Phone Company,Regular,White,132.44,288.00
1497,0504028,Cell phones,The Phone Company Smart phones Unlocked M300 White,The Phone Company,The Phone Company,Regular,White,122.78,267.00
1498,0504029,Cell phones,The Phone Company Smart phones Expert M400 White,The Phone Company,The Phone Company,Regular,White,137.96,300.00
1499,0504030,Cell phones,The Phone Company Smart phones Unlocked International M800 White,The Phone Company,The Phone Company,Deluxe,White,142.56,310.00
1500,0504031,Cell phones,The Phone Company Smart phones without camera E100 Pink,The Phone Company,The Phone Company,Economy,Pink,65.77,129.00
1501,0504032,Cell phones,The Phone Company Microsoft Windows Mobile M200 Pink,The Phone Company,The Phone Company,Regular,Pink,105.31,229.00
1502,0504033,Cell phones,The Phone Company Smart phones 4 GB of Memory M300 Pink,The Phone Company,The Phone Company,Regular,Pink,109.91,239.00
1503,0504034,Cell phones,The Phone Company Smart phones 8 GB of Memory M400 Pink,The Phone Company,The Phone Company,Regular,Pink,123.70,269.00
1504,0504035,Cell phones,The Phone Company Smart phones 160x160 M26 Pink,The Phone Company,The Phone Company,Regular,Pink,95.65,208.00
1505,0504036,Cell phones,The Phone Company Smart phones 6-LINE SCREEN M21 Pink,The Phone Company,The Phone Company,Regular,Pink,105.77,230.00
1506,0504037,Cell phones,The Phone Company Smart phones 320 x 320 M86 Pink,The Phone Company,The Phone Company,Regular,Pink,132.44,288.00
1507,0504038,Cell phones,The Phone Company Smart phones Unlocked M300 Pink,The Phone Company,The Phone Company,Regular,Pink,122.78,267.00
1508,0504039,Cell phones,The Phone Company Smart phones Expert M400 Pink,The Phone Company,The Phone Company,Regular,Pink,137.96,300.00
1509,0504040,Cell phones,The Phone Company Smart phones Unlocked International M800 Pink,The Phone Company,The Phone Company,Deluxe,Pink,142.56,310.00
1510,0504041,Cell phones,The Phone Company Smart phones without camera E100 Gold,The Phone Company,The Phone Company,Economy,Gold,65.77,129.00
1511,0504042,Cell phones,The Phone Company Microsoft Windows Mobile M200 Gold,The Phone Company,The Phone Company,Regular,Gold,105.31,229.00
1512,0504043,Cell phones,The Phone Company Smart phones 4 GB of Memory M300 Gold,The Phone Company,The Phone Company,Regular,Gold,109.91,239.00
1513,0504044,Cell phones,The Phone Company Smart phones 8 GB of Memory M400 Gold,The Phone Company,The Phone Company,Regular,Gold,123.70,269.00
1514,0504045,Cell phones,The Phone Company Smart phones 160x160 M26 Gold,The Phone Company,The Phone Company,Regular,Gold,95.65,208.00
1515,0504046,Cell phones,The Phone Company Smart phones 6-LINE SCREEN M21 Gold,The Phone Company,The Phone Company,Regular,Gold,105.77,230.00
